station_id,month,station_type,wq_codmn,wq_do,wq_nh4_n,wq_no2_n,wq_no3_n,wq_ph,wq_phyto_biomass,wq_po4_p,wq_tn,wq_tp,n_wq_obs,met_air_temperature_c,met_precipitation_mm,met_wind_speed_ms,met_wind_direction_deg,met_shortwave_radiation_wm2,mee_tn_class,mee_trophic_state,mee_trophic_state_zones,mee_water_quality_category,mee_zone_status,mee_monitoring_point_count,hydro_water_level_m,hydro_water_level_std,hydro_water_level_n_days,rs_clms_lwq_300m_10daily_chla_mean,rs_clms_lwq_300m_10daily_chla_uncertainty,rs_clms_lwq_300m_10daily_fcb_prob,rs_sentinel2_cdse_monthly_30m_B03,rs_sentinel2_cdse_monthly_30m_B04,rs_sentinel2_cdse_monthly_30m_B05,rs_sentinel2_cdse_monthly_30m_B08,rs_sentinel2_cdse_monthly_30m_B11,rs_sentinel2_cdse_monthly_30m_FAI,rs_sentinel2_cdse_monthly_30m_MCI,rs_sentinel2_cdse_monthly_30m_NDCI,rs_sentinel2_cdse_monthly_30m_NDWI,rs_sentinel2_monthly_20m_B03,rs_sentinel2_monthly_20m_B04,rs_sentinel2_monthly_20m_B05,rs_sentinel2_retrieval_20260802_chlorophyll_a_experimental_ug_l,rs_sentinel2_retrieval_20260802_fai,rs_sentinel2_retrieval_20260802_mci,rs_sentinel2_retrieval_20260802_ndci,rs_sentinel2_retrieval_20260802_ndwi,rs_month_low_quality,static_station_inside_lake,static_station_latitude,static_station_longitude,static_lake_area_km2,static_lake_elevation_mean_m,static_dem_valid_frac,station_name,longitude,latitude,target_chla,target_chla_source,target_tp,target_tp_source,target_tn,target_tn_source,target_do,target_do_source,target_bloom,target_bloom_source,wq_chla,target_chla_in_lake,dataset_split
TAIHU_WHOLE,2009-02,lake_subregion,4.763723859914337,9.504014530982465,0.959409375,0.0244201833333333,0.6476320238095238,8.031532738095239,4.214868696428572,0.0184680535714285,2.8215072321428574,0.1503345476190476,10.0,,,,,,,,,,,,2.8439166666666664,0.08836044890131083,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.1503345476190476,taihu_thqbca_v2,2.8215072321428574,taihu_thqbca_v2,9.504014530982465,taihu_thqbca_v2,,,,,train
TAIHU_WT,2009-02,lake_subregion,4.698412698412699,9.698736637512148,1.405925,0.03,0.6139999999999999,7.9375,1.221645,0.02835,3.359775,0.1792,10.0,,,,,,,,,,,,2.8439166666666664,0.08836044890131083,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1792,taihu_thqbca_v2,3.359775,taihu_thqbca_v2,9.698736637512148,taihu_thqbca_v2,,,,,train
TAIHU_XK,2009-02,lake_subregion,4.331005291005292,9.551020408163264,0.3172,0.0066878,0.26298,8.080000000000002,3.50658,0.01079,1.46974,0.099254,10.0,,,,,,,,,,,,2.8439166666666664,0.08836044890131083,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.099254,taihu_thqbca_v2,1.46974,taihu_thqbca_v2,9.551020408163264,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2009-02,lake_subregion,6.556613756613757,8.561710398445094,2.74395,0.06094,1.3236,7.87,3.30234,0.031455,5.7459,0.298,10.0,,,,,,,,,,,,2.8439166666666664,0.08836044890131083,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.298,taihu_thqbca_v2,5.7459,taihu_thqbca_v2,8.561710398445094,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2009-03,grid_point,,,,,,,,,,,,9.974032258064517,1967.22,4.308024193548388,154.13158602150537,138.50245967741935,,,,,,,3.3091290322580647,0.04835368747050443,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2009-04,grid_point,,,,,,,,,,,,16.35177777777778,2346.96,4.621138888888889,166.07777777777778,205.59241666666668,,,,,,,3.2425333333333333,0.04215894027618242,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2009-05,grid_point,,,,,,,,,,,,22.11799731182796,1670.42,4.117231182795699,168.6106182795699,232.0523924731183,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2009-05,lake_subregion,3.4768280123583915,7.668010752688172,0.4613333333333333,0.0108356666666666,1.3473333333333333,8.07,0.05198,0.0084146666666666,3.1760333333333333,0.07013,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.07013,taihu_thqbca_v2,3.1760333333333333,taihu_thqbca_v2,7.668010752688172,taihu_thqbca_v2,,,,,train
TAIHU_ET,2009-05,lake_subregion,3.825609337452797,6.982526881720429,0.4064666666666666,0.0101486666666666,0.5320466666666667,8.013333333333334,3.05348,0.005812,1.7837333333333334,0.0526333333333333,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.0526333333333333,taihu_thqbca_v2,1.7837333333333334,taihu_thqbca_v2,6.982526881720429,taihu_thqbca_v2,,,,,train
TAIHU_GH,2009-05,lake_subregion,3.465842773772742,7.426075268817204,0.4420666666666666,0.02925,1.243766666666667,8.07,1.60241,0.02248,2.7744,0.09701,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.09701,taihu_thqbca_v2,2.7744,taihu_thqbca_v2,7.426075268817204,taihu_thqbca_v2,,,,,train
TAIHU_ML,2009-05,lake_subregion,4.078269824922759,6.445852534562212,0.5843714285714284,0.0570814285714285,1.5575857142857144,7.782857142857142,1.3820502857142858,0.0152721428571428,4.059057142857143,0.0878657142857142,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.0878657142857142,taihu_thqbca_v2,4.059057142857143,taihu_thqbca_v2,6.445852534562212,taihu_thqbca_v2,,,,,train
TAIHU_ST,2009-05,lake_subregion,3.5262615859938204,7.889784946236559,0.3368,0.0081356666666666,1.435366666666667,8.103333333333333,17.0315,0.0078176666666666,3.4203,0.0929466666666666,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.0929466666666666,taihu_thqbca_v2,3.4203,taihu_thqbca_v2,7.889784946236559,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2009-05,lake_subregion,3.950411946446961,7.289292548003072,0.7392116369047619,0.0475512410714285,1.2583686309523812,7.998502976190476,4.205317535714286,0.0229396407738095,3.546984851190476,0.1181272767857142,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.1181272767857142,taihu_thqbca_v2,3.546984851190476,taihu_thqbca_v2,7.289292548003072,taihu_thqbca_v2,,,,,train
TAIHU_WT,2009-05,lake_subregion,4.714727085478886,7.5472512903225795,0.769975,0.0582324999999999,1.7146,7.9425,1.018992,0.02327825,4.700525,0.1740924999999999,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1740924999999999,taihu_thqbca_v2,4.700525,taihu_thqbca_v2,7.5472512903225795,taihu_thqbca_v2,,,,,train
TAIHU_XK,2009-05,lake_subregion,3.152214212152419,8.14516129032258,0.30288,0.008326,0.9251,8.136,0.6094080000000001,0.0080774,2.31778,0.03524,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.03524,taihu_thqbca_v2,2.31778,taihu_thqbca_v2,8.14516129032258,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2009-05,lake_subregion,5.36354273944387,6.209677419354839,2.6098,0.1983999999999999,1.31115,7.869999999999999,8.892719999999999,0.092365,6.14405,0.3351,10.0,,,,,,,,,,,,3.112247311827957,0.04727014308967167,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.3351,taihu_thqbca_v2,6.14405,taihu_thqbca_v2,6.209677419354839,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2009-06,grid_point,,,,,,,,,,,,27.431430555555558,3873.39,3.6398333333333333,179.60777777777778,187.23201388888887,,,,,,,3.089122222222222,0.03439264861007872,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2009-07,grid_point,,,,,,,,,,,,28.55228494623656,5650.2,3.837768817204301,162.22325268817204,195.5770698924731,,,,,,,3.318806451612903,0.07576429209719641,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2009-08,grid_point,,,,,,,,,,,,27.883736559139784,4945.29,4.444704301075269,128.12701612903226,169.2990860215054,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2009-08,lake_subregion,4.0982172889337365,7.330143540669856,0.5631666666666667,0.0068063333333333,0.5221999999999999,8.496666666666668,1.1090133333333334,0.0082373333333333,2.345333333333333,0.07816,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.07816,taihu_thqbca_v2,2.345333333333333,taihu_thqbca_v2,7.330143540669856,taihu_thqbca_v2,,,,,train
TAIHU_ET,2009-08,lake_subregion,3.371678439286916,7.961722488038279,0.4666666666666666,0.0187723333333333,0.2769333333333333,8.459999999999999,0.713408,0.0025333333333333,1.2451333333333334,0.03323,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.03323,taihu_thqbca_v2,1.2451333333333334,taihu_thqbca_v2,7.961722488038279,taihu_thqbca_v2,,,,,train
TAIHU_GH,2009-08,lake_subregion,3.1025899764547598,7.011164274322169,0.5415333333333333,0.0088126666666666,0.5730666666666666,8.526666666666667,0.6986239999999999,0.0043263333333333,1.6404,0.0462233333333333,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.0462233333333333,taihu_thqbca_v2,1.6404,taihu_thqbca_v2,7.011164274322169,taihu_thqbca_v2,,,,,train
TAIHU_ML,2009-08,lake_subregion,4.934697996251983,9.041695146958306,0.3422,0.07565,0.3133142857142857,8.971428571428572,1.4927085714285715,0.0115818571428571,2.018328571428571,0.12381,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.12381,taihu_thqbca_v2,2.018328571428571,taihu_thqbca_v2,9.041695146958306,taihu_thqbca_v2,,,,,train
TAIHU_ST,2009-08,lake_subregion,3.3017154389505543,7.151515151515151,0.5468000000000001,0.05384,1.131233333333333,8.303333333333333,0.3013333333333333,0.0119716666666666,2.8594666666666666,0.0860066666666666,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.0860066666666666,taihu_thqbca_v2,2.8594666666666666,taihu_thqbca_v2,7.151515151515151,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2009-08,lake_subregion,3.9620104752294463,7.385833902939165,0.5457995833333333,0.0463630604166666,0.5648217023809524,8.501949404761906,1.418081304761905,0.0114164279761904,2.1396614880952383,0.0858234374999999,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.0858234374999999,taihu_thqbca_v2,2.1396614880952383,taihu_thqbca_v2,7.385833902939165,taihu_thqbca_v2,,,,,train
TAIHU_WT,2009-08,lake_subregion,4.193743693239153,6.712918660287082,0.60115,0.10665675,0.8398000000000001,8.407499999999999,1.0608400000000002,0.0141375,2.7001,0.1071675,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1071675,taihu_thqbca_v2,2.7001,taihu_thqbca_v2,6.712918660287082,taihu_thqbca_v2,,,,,train
TAIHU_XK,2009-08,lake_subregion,3.224217961654894,8.891866028708133,0.30598,0.0067513999999999,0.254376,8.940000000000001,0.3960831999999999,0.0035434,1.06568,0.0290899999999999,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.0290899999999999,taihu_thqbca_v2,1.06568,taihu_thqbca_v2,8.891866028708133,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2009-08,lake_subregion,5.469223007063572,4.985645933014354,0.9989,0.0936149999999999,0.60765,7.91,5.572640000000001,0.035,3.24285,0.1829,10.0,,,,,,,,,,,,3.86694623655914,0.1870715865507735,31.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.1829,taihu_thqbca_v2,3.24285,taihu_thqbca_v2,4.985645933014354,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2009-09,grid_point,,,,,,,,,,,,24.763541666666665,2086.9,3.9924999999999997,98.52638888888889,143.70330555555557,,,,,,,3.4060888888888887,0.10632286307884214,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2009-10,grid_point,,,,,,,,,,,,20.06755376344086,317.99,3.5008736559139786,125.01182795698925,158.6697311827957,,,,,,,3.173655913978495,0.09501795089159105,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2009-11,grid_point,,,,,,,,,,,,9.858888888888888,3396.81,4.474013888888889,209.91180555555556,84.99365277777778,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2009-11,lake_subregion,4.84116331096197,11.440568475452196,0.4996666666666666,0.0134069999999999,0.4976666666666667,7.886666666666667,0.0636366666666666,0.02587,2.167866666666667,0.1117333333333333,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.1117333333333333,taihu_thqbca_v2,2.167866666666667,taihu_thqbca_v2,11.440568475452196,taihu_thqbca_v2,,,,,train
TAIHU_ET,2009-11,lake_subregion,4.870991797166295,11.531007751937985,0.4913666666666667,0.0091636666666666,0.3425833333333333,7.743333333333333,1.4517433333333332,0.0116783333333333,1.8116666666666668,0.0732166666666666,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.0732166666666666,taihu_thqbca_v2,1.8116666666666668,taihu_thqbca_v2,11.531007751937985,taihu_thqbca_v2,,,,,train
TAIHU_GH,2009-11,lake_subregion,4.9127516778523495,11.421188630490954,0.4750666666666666,0.0083546666666666,0.2621666666666666,7.846666666666667,0.1356266666666666,0.0265366666666666,1.6955333333333331,0.1259666666666666,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.1259666666666666,taihu_thqbca_v2,1.6955333333333331,taihu_thqbca_v2,11.421188630490954,taihu_thqbca_v2,,,,,train
TAIHU_ML,2009-11,lake_subregion,5.564717162032599,10.448504983388704,0.9435285714285716,0.0528661428571428,0.7064285714285715,7.84857142857143,0.3404734285714285,0.0424085714285714,2.8845,0.1798171428571428,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.1798171428571428,taihu_thqbca_v2,2.8845,taihu_thqbca_v2,10.448504983388704,taihu_thqbca_v2,,,,,train
TAIHU_ST,2009-11,lake_subregion,4.903803131991052,11.50516795865633,0.6726666666666666,0.0178753333333333,0.9450000000000002,7.756666666666667,0.001225,0.0286633333333333,2.892933333333333,0.1524,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.1524,taihu_thqbca_v2,2.892933333333333,taihu_thqbca_v2,11.50516795865633,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2009-11,lake_subregion,4.986734313412166,10.92751015134736,0.7887450297619047,0.0300290949404761,0.6987364360119049,7.788300595238095,0.3672093869047618,0.032142625595238,2.68972875,0.1316149761904762,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.1316149761904762,taihu_thqbca_v2,2.68972875,taihu_thqbca_v2,10.92751015134736,taihu_thqbca_v2,,,,,train
TAIHU_WT,2009-11,lake_subregion,4.574944071588368,10.784883720930232,0.8386250000000001,0.02736375,0.8024062500000001,7.757499999999999,0.226074,0.0288125,2.96035,0.1147,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1147,taihu_thqbca_v2,2.96035,taihu_thqbca_v2,10.784883720930232,taihu_thqbca_v2,,,,,train
TAIHU_XK,2009-11,lake_subregion,4.225503355704698,11.42248062015504,0.29514,0.0048172,0.2259525,7.802,0.126136,0.0102766,1.26698,0.068486,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.068486,taihu_thqbca_v2,1.26698,taihu_thqbca_v2,11.42248062015504,taihu_thqbca_v2,,,,,train
TAIHU_ZS,2009-11,lake_subregion,6.0,8.866279069767442,2.0939,0.106385,1.8076875,7.665,0.59276,0.082895,5.838,0.2266,10.0,,,,,,,,,,,,3.0848,0.14907740795713584,30.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ZS(湖区均值,无坐标)",,,,,0.2266,taihu_thqbca_v2,5.838,taihu_thqbca_v2,8.866279069767442,taihu_thqbca_v2,,,,,train
NASA_POWER_120.300_31.200,2009-12,grid_point,,,,,,,,,,,,4.577970430107527,1348.35,3.7463440860215056,205.08575268817202,90.04774193548387,,,,,,,3.1900430107526883,0.039710875638375755,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2010-01,grid_point,,,,,,,,,,,,3.590456989247312,946.08,3.980658602150538,160.2459677419355,99.65306451612904,,,,,,,3.039483870967742,0.0709739043702202,31.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
NASA_POWER_120.300_31.200,2010-02,grid_point,,,,,,,,,,,,6.39,2780.86,4.4339732142857144,154.05014880952382,96.75105654761904,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,1.0,31.2,120.3,2329.357405,0.5138400197029114,0.5113428545961378,太湖区格点 NASA_POWER_120.300_31.200,120.3,31.2,,,,,,,,,,,,,train
TAIHU_CT,2010-02,lake_subregion,3.904980842911879,12.007684918347742,0.8638,0.0137516666666666,1.5607999999999995,7.776666666666667,0.799,0.0050036666666666,3.4080666666666666,0.0820699999999999,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_CT(湖区均值,无坐标)",,,,,0.0820699999999999,taihu_thqbca_v2,3.4080666666666666,taihu_thqbca_v2,12.007684918347742,taihu_thqbca_v2,,,,,train
TAIHU_ET,2010-02,lake_subregion,3.733333333333334,11.296829971181555,0.4982,0.0068693333333333,0.5864333333333333,7.846666666666667,0.8587999999999998,0.0034526666666666,1.8941666666666668,0.0630033333333333,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ET(湖区均值,无坐标)",,,,,0.0630033333333333,taihu_thqbca_v2,1.8941666666666668,taihu_thqbca_v2,11.296829971181555,taihu_thqbca_v2,,,,,train
TAIHU_GH,2010-02,lake_subregion,3.736398467432951,12.315081652257442,0.3965,0.00732,0.9649666666666666,7.876666666666668,2.9304,0.0049136666666666,2.2193666666666667,0.0469233333333333,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_GH(湖区均值,无坐标)",,,,,0.0469233333333333,taihu_thqbca_v2,2.2193666666666667,taihu_thqbca_v2,12.315081652257442,taihu_thqbca_v2,,,,,train
TAIHU_ML,2010-02,lake_subregion,4.6909688013136295,12.641690682036502,0.6595571428571427,0.0186171428571428,2.1163857142857148,7.862857142857143,4.3452142857142855,0.0035904285714285,3.6980142857142857,0.0716414285714285,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ML(湖区均值,无坐标)",,,,,0.0716414285714285,taihu_thqbca_v2,3.6980142857142857,taihu_thqbca_v2,12.641690682036502,taihu_thqbca_v2,,,,,train
TAIHU_ST,2010-02,lake_subregion,3.4544061302682008,11.482548831252002,0.8766000000000002,0.0195803333333333,1.3168666666666666,7.773333333333333,1.3854000000000004,0.006322,3.046733333333333,0.0583066666666666,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_ST(湖区均值,无坐标)",,,,,0.0583066666666666,taihu_thqbca_v2,3.046733333333333,taihu_thqbca_v2,11.482548831252002,taihu_thqbca_v2,,,,,train
TAIHU_WHOLE,2010-02,lake_subregion,4.288229337712098,11.537624079410822,1.098620892857143,0.0279865032738095,1.6659240476190478,7.802648809523809,1.9252517857142852,0.0131918473214285,3.7344747023809526,0.0843770327380952,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,太湖全湖(18/17点位均值),,,,,0.0843770327380952,taihu_thqbca_v2,3.7344747023809526,taihu_thqbca_v2,11.537624079410822,taihu_thqbca_v2,,,,,train
TAIHU_WT,2010-02,lake_subregion,4.517241379310347,11.047070124879925,1.6486000000000005,0.03442275,2.4438500000000003,7.720000000000001,0.6135,0.02464175,5.185250000000001,0.1195375,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_WT(湖区均值,无坐标)",,,,,0.1195375,taihu_thqbca_v2,5.185250000000001,taihu_thqbca_v2,11.047070124879925,taihu_thqbca_v2,,,,,train
TAIHU_XK,2010-02,lake_subregion,4.020229885057472,11.88472622478386,0.41906,0.0122308,0.76694,7.9300000000000015,2.67,0.0033355999999999,2.3577000000000004,0.060134,10.0,,,,,,,,,,,,3.0976190476190477,0.10890663930475576,28.0,,,,,,,,,,,,,,,,,,,,,False,,,,2329.357405,0.5138400197029114,0.5113428545961378,"TAIHU_XK(湖区均值,无坐标)",,,,,0.060134,taihu_thqbca_v2,2.3577000000000004,taihu_thqbca_v2,11.88472622478386,taihu_thqbca_v2,,,,,train
