check_type,observed_at,station_id,variable_code,source_id,source_class,source_status,source_status_reason,source_unit,unit,unit_status,conversion_rule,canonical_value,observed_value,web_value,proxy_value,proxy_flag,water_level_datum_status,water_level_jump_flag,delta_m,delta_hours,delta_m_per_day,flow_sign_flag,lag_days,lag_correlation,lag_sample_count,flow_sign_flags,flow_sign_policy
observation,2006-11-16T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,7.0,7.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-17T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,206.0,206.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-18T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,31.0,31.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-19T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-20T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,22.0,22.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-21T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,154.0,154.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-22T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,280.0,280.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-23T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,50.0,50.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-24T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,161.0,161.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-25T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,33.0,33.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-26T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,24.0,24.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-27T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,,,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-28T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,102.0,102.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-29T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,6.0,6.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-11-30T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-01T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-02T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-03T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-04T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-05T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,1.0,1.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-06T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,,,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-07T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,47.0,47.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-08T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,13.0,13.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-09T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-10T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,86.0,86.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-11T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-12T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,1.0,1.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-13T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-14T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-15T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-16T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-17T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-18T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-19T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-20T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-21T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-22T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-23T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-24T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-25T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-26T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-27T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-28T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-29T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-30T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,24.0,24.0,,,0.0,not_applicable,,,,,,,,,,
observation,2006-12-31T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,75.0,75.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-01T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,108.0,108.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-02T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,131.0,131.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-03T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,26.0,26.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-04T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,4.0,4.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-05T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-06T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-07T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-08T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-09T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-10T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,1.0,1.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-11T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,54.0,54.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-12T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-13T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,9.0,9.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-14T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,72.0,72.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-15T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,39.0,39.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-16T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,9.0,9.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-17T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-18T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,11.0,11.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-19T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,18.0,18.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-20T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,17.0,17.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-21T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,,,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-22T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,18.0,18.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-23T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-24T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-25T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-26T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-27T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-28T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-29T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-30T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-01-31T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-01T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-02T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-03T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-04T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-05T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-06T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-07T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,136.0,136.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-08T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,64.0,64.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-09T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-10T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-11T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-12T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,9.0,9.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-13T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,89.0,89.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-14T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,,,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-15T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,318.0,318.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-16T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,26.0,26.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-17T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,5.0,5.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-18T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-19T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-20T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-21T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,73.0,73.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-22T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-23T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,26.0,26.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-24T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,1.0,1.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-25T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-26T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-27T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,2.0,2.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-02-28T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,123.0,123.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-01T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-02T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,1.0,1.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-03T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,214.0,214.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-04T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-05T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-06T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-07T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-08T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-09T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-10T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-11T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-12T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,,,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-13T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,191.0,191.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-14T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,217.0,217.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-15T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,195.0,195.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-16T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-17T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-18T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,54.0,54.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-19T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-20T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-21T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-22T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,,,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-23T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,22.0,22.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-24T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-25T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,32.0,32.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-26T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,44.0,44.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-27T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-28T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-29T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
observation,2007-03-30T16:00:00+00:00,TAIHU_CLIMATE,precipitation,taihu_thqbca_history,observed,available,value present in input file,mm,mm,ok,identity,0.0,0.0,,,0.0,not_applicable,,,,,,,,,,
