record_id,source_file,variable_code,quality_flag,quality_status
09375abe167c215b83f2538e7fc7dab3e6fcebb44fd16c5e272fecafadcdf76e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
a1d80069cef1b40e73e51c3f9b592e254c38aab73d3c9a01f52f6e9ff6deedba,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
f311247411c4b2fee6e9cda82635ad58d0ea7e37530c4e655e11aff5ad0fcf9f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
07c79fb70184c8eba1d6cc7d2ef5e91eb7e65bd9d9ca264e0570171bf52ad15d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
7c7faada62cedf916bde1b5d96b32cff668f36e01a89b239134cb218eb6048bb,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
616ea057333eb779191c2f6645eefb88f456be8ed93c53394cb60e376140f658,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
c15043dc799257369d1a29ea0da277c18132609c48b2722ba7bada3f76c702aa,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
2d0a91ada36eee0f236ba528b805492060fa92646793f29ae9f761bc560e6c4a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
0728fd408a219557929e27db2fd908e9b7882ce4af63c2db61a1c3bf7707cae4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
ac70911e74b648209f3772dbff6763b121de9e5c37074100ac6539c354b5bd59,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
f512af251cb1f9f9d8c7d08dc2d23947d3e40e3eec3c254f76e69ca762224186,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
9b012264b511cebf7adb94eb189f7674d7041fc30371c863ad3e63acaff2f646,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
c14b5b4ae41af1ed18f3f2e7dfb1aa7e49664160387e6f5c5a39da51383d5c7f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
3fbc9d10960e249c6cc134393b051fe95f930b63f8e24794905109c0c0b7a7db,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
da6fac1c6e12e660d292660576f19f6949c07d2c1cc8acb0b8124fce493f8fd7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
eae91ad23330e386a232df60ccf115c5424af2750349939733ca56466f188969,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
981e0ecb67480f5ba8afd2da12b2f0da35277cb41746192012e680eceee33c85,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
6e238510ab1f7a53e0eb3a8066f8bbdea9c646f907278bec41073cfb736fc2a1,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
e3c13d20a6843ec6878c8708c4ea66e93f5bd0fef5e124641d191b98d2db0850,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
5045422d67045935d46dfbbcef54c1b33138066ebd6995dc59cb72cb18c9859f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
1fb2752773e602453c5538659169eb1441bc13c121af1d5a4ba531662a6311c7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
c048abb0d4b4d0d51fdc16ea3c56b352865cecb4e3e7a9b45086d358fc997c01,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
3b6efcbd6f28a7bf1b649498b0478eb5ab366aa7b294a3f2d25006c581bf0703,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
bec8cf00dda50722b8faacca511ebccb931148c0cc1a4a59f3d5dedd8b05c90c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
095dc1a79357f42fc02167aa98f44c76fbe3102cc30dc58566dccd1a95ed75f2,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
66415e9feff31887fbedc6eee393de234c8037b46ae578f21af903652ad78067,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
fc453f250b69127265207714867a17a390ce6bb1500f510f735f07fdfef5dd9d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
c4aa776db4a25637edcb295ffcb94a0af228393f25c4d93143fa3cea43687856,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
75e06376435e6008d6025a11ea58e6dd4f66b41440be1098168396e171dc151e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
31cff9fcfac40472cff54a843b4e947a5e396d95a42d35a59ce08ca662a81a61,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
40b28eb94d85254449d5e4fb974a4092876cafd0f68391293d759656ab352158,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
47037e7bf5fd643db0001647a5ee278af65ae61635f6aef4334a41cd7f91f720,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
21c5a43871dc5a0f20cc138a42436872c7ad46a1d74b139f7fe41c0e4daeaa22,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
c23fee13e16b5575713efe45ccd5dc01eddef5e4b12e22510329ae64711f4234,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
03da5fbed75ab2417574022ea16cf1a7992d8e27278d3b33e1b8bcd19e4949fb,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
363e8767572c284756ea218021dd8d7ff5c3a3113e324e02c947aa6f360823e7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
a5e58b6662217e82045507fb6b25afa2096a5e6bc6860f464854b386f91af805,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
a7d5b814c0b72c371f5f2c9c81eee72bf3f94727ef95427aa6d2bbdcee74f29b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
dad422c73a569218e4e6bd0e5792bb1e9ee77d9bf7c22172609d9fbe6c77f465,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
fe80ed14dc01150553c7b2233b8e2a5d18dfbafc9889c120dff524f63d137508,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
4ee7386b6db6fe8461d45d11baaca050fb2416b05150fdc3f24d3007c137dbbd,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
fb6e600b7427504d4f6338f4ca8ee55a3d8609e8e11e5c2bfae8d29ef08ec74f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
9cd7ab99472ed02d4e8f2699211473153dd0cfe53719494833b493ac759b0fe7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
bc645710cf6f2772319f9167de8b695e7a784bd4d30b434cc3033843087d7157,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
e5145277aa0cbbd68f96307c0c658b4dd4b81a4c743a5470ca6866f8ee29758c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
e89a19e74a2c288b067d7a9bf347645312157bc3488baa3a69d972bf20f76c3d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
7e98189855495b67cf7022a685b0e35664f5213b1d9d9c80b4361997aec087a8,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
c539b25bb2d9c333efb67a0d0f6b49b0efc5949c124f5a1690803d35344d34cb,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
a0f35ac4d85e3c1234df02c870bd1482c2cb32f226b033ca9acbef94991b730c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
bd922cb7b87d16df321f6e75ccbc498953cab46db5026e0fc7432e74443ba762,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
28626d13926ff534ca74f9dd5ab2d957ca1a8f2cf06d12712e01454482ebd212,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
ecc9af6f6389ff9d5d666a75ae4ec01488adee91077ed71c9101ee2f1c207c18,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
2c6e4f97e4ff0c2ce034b9a0079858043bcb0bbe2d2c3a1ccb600eb2030ebecb,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
3269072035be29cdfdbc6e9231e616b665fcf08b50d7ccc10668bdadbeb51f27,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
01c36329fe381f84de2a48d6fa265e8c0fc5ad9aef99e6c26fd2bac0a9fe1bfe,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
9a10e228bac46c320970f49bb275832945497e40b6888ec40283b707ae8f7b7f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
e4ed5362ebf317749c2f844ef29be2ef02a43a6308c20105c7a316132eb86740,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
7fe0157104f5f56645ae5cb47c52038329903a109a915e395a272a9481797a67,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
c5b8c609a401183671f8eeee6fdd02deac648a502c7fa5f4041287d1e0ad6e14,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
b130f33cd8990dd29c751347f03ba19185f761210b33e2aee36ed25a51d633d0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
e2a48cb2a51f13758ad40d31a542e10672f27a197a27d880a3c217e0d75da373,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
d53a147955c160097bd0ee38f04da2fa1c109c9069bf188cba477b03c85ef4bb,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
7af2cc2c67b09f09ce6bdefc03f6a5b013c6fe1fcaf7803db6c418d9af8cfeb2,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
73a09237901df2c4b45456a6b519e40c81baefed070c565ae6c5b6f73f4287cc,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
174ef979ee5e515685603ca984503e97e872724323e31af7b34d1cbd3c0793c4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
1574b14d07aae6be1878375f17cf109fdfd5412b55f57830831b43a9e7501bdf,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
0beada929545eb20590b984ae168629c15432279ec0aaf08e640e2b5ab4b6c57,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
b88e0b9c87f543d5149a62ae19e0d4106a91682967c35187afdc3e44cb3bd291,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
faf323e07ab6e2cb6841abefe7580f9e3a05bcc4b95c0072a88aa84ae0003bd5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
039f502fc58399df9226e3ad50021caee4359a06e37896619b11fba0beed41d6,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
5eb388922937923ba24166e0bec660545148f6fe375a3c6dbdc5cb80b890416a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
164e667ca31f90fa8353b937461340efb48dd7672debb97b5bb33da7dad96cc0,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
f0cf5aa52b57830b0b89c5f43e9f844716520d10066a7ed13953886d38f51be5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q05,valid
d4a24990f115dffd7de3983a720060c932c66800d5b480b112d2c64f7f5adf9d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
fecc612c56681af33ba83b1746e5113306b0e28d84ab1cd4941a7ed906fed59a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
5f842fcf791e25fbecb57773ff980be7e7032555ee277247054ef3e4f6a3e890,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
83cb338dfe390facad3870b310a22b234d64aa0656f926b789ba4d55516c04f4,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
6012b3ed7c4636fad834a8551b77493a6067aa9e8afbaf51353607e595266246,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
0c5b4f7e56e5a7f74f374bb050bb77f83cf5b978676b20a4f81cd617e8ab5f21,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
e75c23648c1e45cc600ea3beb89bd8b3fbc43b2bc972b5181f082b5d197ab8cf,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
0b04d11095e55857d8f2cb44b7e28017aec5be499a73038e0b8381168b272e4d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
6cab18b15175e42ee317377afa0b4a3ded5d1f73f178c357c5e3a03209389a51,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
8cc2cbe94bbb9ce2f09b2c07cbb62c0e2504ee14022449c35e2e09d0def16ad8,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
b0a309ef508d948439b5377c25b0af6f58d042044943eb352bb472a800fc6d23,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
c9190ab8cf489f1897c5a29e40b0b81658c75b36b7970e92bfb08e0853830e45,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
b8f5abba7fc286ad3a0c5c93ee78874c2d9d8a0741ef7dbc57d41703a7fbc3e3,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
b7933edc786630a0fa00552bc02bd811abb3a2f260fe3720afb5bed9a00469c6,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
99b1e0a40124bf1f83b60bb33d86068f9caa80168239dbcc23d76d15ee0c5808,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
acbebf9bcf18c5be32675647cb745f6618951d3808d603b99b970c0ca8968ec2,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
cba44269b95161ba6cff89b269438bc91d0068e50e68014ea42803f03ffb309e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
666fb003804faa539b8af2e56818ff1f1153743bc80345290b71965af57dcff7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
dfd2fd577ee02f9ff57c0fbf36f5d28e6c90c6ac91ab995acb3042a0b44f6c81,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
c063fbc9aeb1c1a4c8f3c1acd2adcbb6bcda238ebc17b277fefeca93aa7108ec,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
f8435b54a57d132c8ee7eb231a34058953b30436c65d12503c8e131c109e8f80,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
20e271cf6d11ed0f471c59719f042d8520555675339bbe6e07d533394a7ec05f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
c954dbaf25073794c77354c311f37c9dcb16b8662b584756e2f673eb6441ba49,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
1b6400ac0d26fd34333057720e888903f6c9fd6c738ca44d06516fff99530484,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,"Q05,Q12",valid
8143ee900e1b45b823fca77215c013664d48f8964c97dfd6c7a2cb7594a5412e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
944400d296997cd0d7b1c68d7ea6d85eeedd365437e090f3ab844dbeef5caf84,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
b27d641238c7f246bf6dc878ecf5450bad9a97fab778d004a2692c5d989e681e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
3974098ebf021a49cfa4511ff299ee0ab3616d0e237894e98f2706b78e6c5e17,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
3cc7a39e6bcb909b5c2ba9c61a4d2a1db718814ed237b6ec2c63cc76264f7df9,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
bf4cafd73fced12dacaae559f88423d291d1555dd3dd67393845ffdc1259dbbe,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
a9841f14633cdcda71b1f1e00400f2b36c5f6d1c04dc98b9041d79c6f37c60f3,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
32cbece36cbb1dbc9f5a08e5f98d20f946394a6e1354c5123f7b36fecac87b34,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
ece1cd467fd9ddd215f5b9cda675cffba694333eaa286424c3e3d617ca4c9864,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
5041a0a50f730e393032eab3b97bb240e52a8a915fc4caf31e3bc58e4ecd85a7,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
3c387f8ef3789000241c50aa18fc5271d1d8d721977ca91dac42222c741a806a,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
75bf539a7a9fd17c07da15be4745a1f97a455b21d5f57c4489a2c10f4d61f0ee,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
6404bc2f1b253e0c72d75e5dbe99ed7946d8f392ee1c44b9872ffaab3005c49c,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
93560d3c31ba52ec8290b86ae7fb1c361a782610f23e4e69db8c49fec222315f,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
58f1c7737cd0a368b9813581e8fc5a73271628eddee9f9e598100c1c783e9c5e,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
aa4aaf550704d916ba6592c9d9715f7f3e751d87a29802c2db4189de54247e77,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
c16dc3a9ae97783f64ce1f1a16df3e31bb17872bc3fc59a045e5c074f4b229bf,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,codmn,Q12,valid
11d86c1455297948a07453ea3122b9fa7455692d44c16f74461f5b1d42d5ee95,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,do,Q12,valid
943504bcaaa6236a29e452592c0434687ea5bcc1708301dd3bc84c94ac627e1b,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,nh4_n,Q12,valid
239688e0383ccdc3b136ea50a4598624f59d9b8ab1b1251262aede06018ccd65,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no2_n,Q12,valid
3e7cac0fab7f297820dc299b1e74c27f234cce955c70e800496b9d21e3e73351,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,no3_n,Q12,valid
f6b30739998c1f2cc9ff17c405da2f2cdc50a4bdfd30b5b62c8779432b578175,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,ph,Q12,valid
912e8a4dd54d3ae3fd09e8cbe54c6899d1ddc0c6e14e74f6929fc5a3a3d96a9d,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,phyto_biomass,Q12,valid
d2e24a9e9c768bd7ddb810f68a049cff9e38b2374723a25411531d6a215de455,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,po4_p,Q12,valid
06946c72ab0fa4b1a18673e7ec98c05cbbcf06b2771267a0837057c32c977795,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tn,Q12,valid
feb777437be1463c285d04e906fccf497747ab6b4bdbf82356a4840811b6a3f5,01_当前主原始数据/taihu_thqbca_zenodo/extracted/THQBCA-V2/1.WaterQuality/1WaterQuality.xlsx,tp,Q12,valid
